"","id","location","core_assisted","machine","tul"
"6350",1129,13,"assisted","A3",105
"6351",1129,13,"assisted","B1",113
"6352",1129,13,"assisted","B7",97
"6353",1129,13,"assisted","C7",110
"6354",1129,13,"assisted","F2.1",125
"6355",537,16,"core","A3",108
"6356",537,16,"core","B1",108
"6357",537,16,"core","B6",143
"6358",537,16,"core","B7",119
"6359",537,16,"core","C7",109
"6360",537,16,"core","D6",108
"6361",537,16,"core","F2.1",109
"6362",1598,6,"assisted","A3",104
"6363",1598,6,"assisted","B1",100
"6364",1598,6,"assisted","B7",156
"6365",1598,6,"assisted","C3",146
"6366",1598,6,"assisted","C7",143
"6367",1598,6,"assisted","F2.1",119
"6368",1693,12,"assisted","A3",99
"6369",1693,12,"assisted","B1",117
"6370",1693,12,"assisted","B6",120
"6371",1693,12,"assisted","B7",108
"6372",1693,12,"assisted","C3",98
"6373",1693,12,"assisted","C7",130
"6374",1693,12,"assisted","D6",130
"6375",1693,12,"assisted","F2.1",127
"6376",891,2,"assisted","A1",120
"6377",891,2,"assisted","A3",108
"6378",891,2,"assisted","B1",115
"6379",891,2,"assisted","B6",123
"6380",891,2,"assisted","C7",116
"6381",891,2,"assisted","F2.1",118
"6382",131,7,"core","A3",95
"6383",131,7,"core","B1",96
"6384",131,7,"core","B6",109
"6385",131,7,"core","B7",104
"6386",131,7,"core","C3",104
"6387",131,7,"core","C7",98
"6388",131,7,"core","F2.1",86
"6389",125,18,"assisted","A3",97
"6390",125,18,"assisted","B6",158
"6391",125,18,"assisted","C7",132
"6392",125,18,"assisted","D6",121
"6393",125,18,"assisted","F2.1",117
"6394",187,2,"assisted","A1",111
"6395",187,2,"assisted","A3",118
"6396",187,2,"assisted","B1",103
"6397",187,2,"assisted","B7",137
"6398",187,2,"assisted","C7",134
"6399",187,2,"assisted","F2.1",141
"6400",716,15,"assisted","A3",142
"6401",716,15,"assisted","B1",106
"6402",716,15,"assisted","B6",141
"6403",716,15,"assisted","B7",139
"6404",716,15,"assisted","C3",129
"6405",716,15,"assisted","C7",122
"6406",716,15,"assisted","D6",127
"6407",716,15,"assisted","F2.1",129
"6408",530,9,"assisted","A3",120
"6409",530,9,"assisted","B1",91
"6410",530,9,"assisted","B6",147
"6411",530,9,"assisted","B7",130
"6412",530,9,"assisted","D6",90
"6413",530,9,"assisted","F2",120
"6414",75,18,"assisted","A3",129
"6415",75,18,"assisted","B1",129
"6416",75,18,"assisted","B7",126
"6417",75,18,"assisted","C3",132
"6418",75,18,"assisted","C7",122
"6419",75,18,"assisted","D5",173
"6420",1719,26,"assisted","A3",165
"6421",1719,26,"assisted","B1",117
"6422",1719,26,"assisted","B6",149
"6423",1719,26,"assisted","C3",140
"6424",1719,26,"assisted","D5",155
"6425",1719,26,"assisted","F2.1",125
"6426",1139,2,"assisted","A1",120
"6427",1139,2,"assisted","A3",117
"6428",1139,2,"assisted","B6",119
"6429",1139,2,"assisted","C3",121
"6430",1139,2,"assisted","C7",97
"6431",1139,2,"assisted","F2.1",116
"6432",1377,16,"core","A3",121
"6433",1377,16,"core","B7",108
"6434",1377,16,"core","C3",134
"6435",1377,16,"core","C7",131
"6436",1377,16,"core","D6",142
"6437",1377,16,"core","D7",145
"6438",1377,16,"core","F2.1",125
"6439",219,24,"assisted","A1",132
"6440",219,24,"assisted","A3",93
"6441",219,24,"assisted","B1",131
"6442",219,24,"assisted","B6",129
"6443",219,24,"assisted","B7",137
"6444",219,24,"assisted","C3",120
"6445",219,24,"assisted","C7",125
"6446",219,24,"assisted","D6",124
"6447",219,24,"assisted","D7",130
"6448",219,24,"assisted","F2",110
"6449",919,2,"assisted","A2",136
"6450",919,2,"assisted","A3",129
"6451",919,2,"assisted","B1",131
"6452",919,2,"assisted","B6",158
"6453",919,2,"assisted","B7",118
"6454",919,2,"assisted","C3",108
"6455",919,2,"assisted","C7",132
"6456",919,2,"assisted","D6",131
"6457",919,2,"assisted","F2.1",120
"6458",1622,16,"core","A3",112
"6459",1622,16,"core","B6",138
"6460",1622,16,"core","C3",110
"6461",1622,16,"core","C7",107
"6462",1622,16,"core","F2.1",100
"6463",1587,24,"core","A3",91
"6464",1587,24,"core","B1",91
"6465",1587,24,"core","B6",94
"6466",1587,24,"core","B7",91
"6467",1587,24,"core","C3",98
"6468",1587,24,"core","C7",96
"6469",1587,24,"core","D6",96
"6470",1587,24,"core","F2.1",91
"6471",460,17,"assisted","A1",121
"6472",460,17,"assisted","A3",120
"6473",460,17,"assisted","B1",136
"6474",460,17,"assisted","B7",115
"6475",460,17,"assisted","C7",138
"6476",460,17,"assisted","F2.1",97
"6477",1394,26,"core","A3",100
"6478",1394,26,"core","B1",122
"6479",1394,26,"core","B6",119
"6480",1394,26,"core","B7",137
"6481",1394,26,"core","C3",121
"6482",1394,26,"core","D6",110
"6483",354,22,"core","A2",123
"6484",354,22,"core","A3",133
"6485",354,22,"core","B1",126
"6486",354,22,"core","B6",137
"6487",354,22,"core","B7",125
"6488",354,22,"core","C3",128
"6489",354,22,"core","C7",136
"6490",1556,8,"core","B6",135
"6491",1556,8,"core","D6",129
"6492",866,12,"assisted","A3",103
"6493",866,12,"assisted","B1",120
"6494",866,12,"assisted","B6",127
"6495",866,12,"assisted","C3",124
"6496",866,12,"assisted","C7",120
"6497",866,12,"assisted","D6",113
"6498",866,12,"assisted","F2",128
"6499",514,1,"core","A2",122
"6500",514,1,"core","A3",121
"6501",514,1,"core","B1",115
"6502",514,1,"core","B6",125
"6503",514,1,"core","D6",124
"6504",514,1,"core","F2.1",124
"6505",703,16,"core","A1",134
"6506",703,16,"core","A2",115
"6507",703,16,"core","A3",118
"6508",703,16,"core","B6",156
"6509",703,16,"core","C3",146
"6510",703,16,"core","F2.1",138
"6511",1088,11,"core","A3",120
"6512",1088,11,"core","B6",121
"6513",1088,11,"core","C3",126
"6514",1088,11,"core","C7",125
"6515",1088,11,"core","D5",125
"6516",1088,11,"core","F2.1",122
"6517",1057,24,"assisted","A3",129
"6518",1057,24,"assisted","B1",127
"6519",1057,24,"assisted","B6",157
"6520",1057,24,"assisted","C7",139
"6521",1057,24,"assisted","D6",155
"6522",1057,24,"assisted","F2",139
"6523",656,23,"core","A1",122
"6524",656,23,"core","A2",134
"6525",656,23,"core","A3",120
"6526",656,23,"core","B1",133
"6527",656,23,"core","B6",130
"6528",656,23,"core","F2.1",131
"6529",672,5,"assisted","A3",115
"6530",672,5,"assisted","B1",117
"6531",672,5,"assisted","B7",123
"6532",672,5,"assisted","D5",125
"6533",672,5,"assisted","D6",120
"6534",672,5,"assisted","F2.1",90
"6535",389,7,"assisted","A1",110
"6536",389,7,"assisted","A3",113
"6537",389,7,"assisted","C3",120
"6538",389,7,"assisted","C7",115
"6539",389,7,"assisted","F2.1",100
"6540",1525,7,"core","A1",109
"6541",1525,7,"core","A2",106
"6542",1525,7,"core","A3",112
"6543",1525,7,"core","B6",115
"6544",1525,7,"core","C3",126
"6545",1525,7,"core","D6",98
"6546",1525,7,"core","F2",84
"6547",766,12,"core","A1",128
"6548",766,12,"core","A3",129
"6549",766,12,"core","B6",154
"6550",766,12,"core","C3",117
"6551",766,12,"core","C7",134
"6552",766,12,"core","F2.1",110
"6553",1654,23,"assisted","A3",112
"6554",1654,23,"assisted","B1",121
"6555",1654,23,"assisted","B6",117
"6556",1654,23,"assisted","C7",99
"6557",1654,23,"assisted","F2.1",120
"6558",1567,2,"assisted","A1",112
"6559",1567,2,"assisted","A3",103
"6560",1567,2,"assisted","B6",144
"6561",1567,2,"assisted","C7",135
"6562",1567,2,"assisted","D7",114
"6563",1567,2,"assisted","F2.1",125
"6564",952,7,"assisted","A3",110
"6565",952,7,"assisted","B6",119
"6566",952,7,"assisted","C7",110
"6567",952,7,"assisted","D6",134
"6568",952,7,"assisted","F2",118
"6569",518,21,"assisted","A3",160
"6570",518,21,"assisted","B1",75
"6571",518,21,"assisted","B6",141
"6572",518,21,"assisted","B7",83
"6573",518,21,"assisted","C7",90
"6574",518,21,"assisted","D6",138
"6575",1046,20,"assisted","A3",114
"6576",1046,20,"assisted","B6",131
"6577",1046,20,"assisted","C7",121
"6578",1046,20,"assisted","D6",110
"6579",1046,20,"assisted","D7",148
"6580",1046,20,"assisted","F2.1",114
"6581",789,10,"core","A3",124
"6582",789,10,"core","B6",121
"6583",789,10,"core","C3",143
"6584",789,10,"core","C7",135
"6585",789,10,"core","D6",135
"6586",789,10,"core","F2.1",149
"6587",889,9,"assisted","A3",115
"6588",889,9,"assisted","B1",109
"6589",889,9,"assisted","B6",130
"6590",889,9,"assisted","D6",122
"6591",889,9,"assisted","F2",132
"6592",889,9,"assisted","F2.1",150
"6593",614,8,"core","A3",120
"6594",614,8,"core","B6",129
"6595",614,8,"core","C3",120
"6596",614,8,"core","C7",132
"6597",614,8,"core","D6",135
"6598",614,8,"core","F2.1",127
"6599",1036,1,"assisted","A3",120
"6600",1036,1,"assisted","B6",120
"6601",1036,1,"assisted","B7",120
"6602",1036,1,"assisted","C7",133
"6603",1036,1,"assisted","D6",80
"6604",1036,1,"assisted","F2.1",148
"6605",1191,5,"core","A3",109
"6606",1191,5,"core","B6",122
"6607",1191,5,"core","C7",128
"6608",1191,5,"core","D6",115
"6609",1191,5,"core","D7",123
"6610",1191,5,"core","F2.1",102
"6611",1021,12,"assisted","A3",113
"6612",1021,12,"assisted","B1",132
"6613",1021,12,"assisted","B6",142
"6614",1021,12,"assisted","B7",105
"6615",1021,12,"assisted","C3",110
"6616",1021,12,"assisted","C7",108
"6617",1021,12,"assisted","D7",160
"6618",1021,12,"assisted","F2",97
"6619",1675,22,"core","A3",90
"6620",1675,22,"core","B1",124
"6621",1675,22,"core","B7",111
"6622",1675,22,"core","C7",111
"6623",1675,22,"core","F2.1",103
"6624",55,7,"assisted","A1",112
"6625",55,7,"assisted","A3",93
"6626",55,7,"assisted","B6",123
"6627",55,7,"assisted","B7",121
"6628",55,7,"assisted","C3",128
"6629",55,7,"assisted","C7",124
"6630",55,7,"assisted","D6",128
"6631",55,7,"assisted","F2",108
"6632",1398,16,"core","A3",116
"6633",1398,16,"core","B1",128
"6634",1398,16,"core","B6",140
"6635",1398,16,"core","C7",136
"6636",1398,16,"core","D6",168
"6637",1398,16,"core","F2.1",124
"6638",645,11,"assisted","A3",122
"6639",645,11,"assisted","B1",125
"6640",645,11,"assisted","B6",142
"6641",645,11,"assisted","B7",124
"6642",645,11,"assisted","C3",130
"6643",645,11,"assisted","F2",129
"6644",1738,14,"assisted","A3",135
"6645",1738,14,"assisted","B6",151
"6646",1738,14,"assisted","C3",149
"6647",1738,14,"assisted","D5",120
"6648",1738,14,"assisted","D7",148
"6649",1738,14,"assisted","F2.1",118
"6650",1630,16,"assisted","A3",152
"6651",1630,16,"assisted","B6",149
"6652",1630,16,"assisted","C3",150
"6653",1630,16,"assisted","C7",156
"6654",1630,16,"assisted","F2.1",140
"6655",915,13,"assisted","A1",138
"6656",915,13,"assisted","A2",149
"6657",915,13,"assisted","A3",91
"6658",915,13,"assisted","B1",120
"6659",915,13,"assisted","B6",102
"6660",915,13,"assisted","B7",120
"6661",915,13,"assisted","C3",119
"6662",915,13,"assisted","C7",120
"6663",915,13,"assisted","D6",129
"6664",915,13,"assisted","D7",109
"6665",915,13,"assisted","F2.1",105
"6666",770,12,"core","A1",130
"6667",770,12,"core","A3",128
"6668",770,12,"core","B1",86
"6669",770,12,"core","B6",126
"6670",770,12,"core","B7",130
"6671",770,12,"core","C3",129
"6672",770,12,"core","C7",138
"6673",770,12,"core","D7",132
"6674",770,12,"core","F2",128
"6675",706,5,"core","A3",121
"6676",706,5,"core","B6",127
"6677",706,5,"core","C3",131
"6678",706,5,"core","D6",131
"6679",706,5,"core","F2",74
"6680",1134,22,"core","A3",109
"6681",1134,22,"core","B1",119
"6682",1134,22,"core","B6",144
"6683",1134,22,"core","C3",119
"6684",1134,22,"core","C7",128
"6685",1134,22,"core","D6",130
"6686",1134,22,"core","F2.1",134
"6687",1391,24,"core","A3",132
"6688",1391,24,"core","B1",71
"6689",1391,24,"core","B7",144
"6690",1391,24,"core","C3",133
"6691",1391,24,"core","D6",71
"6692",1391,24,"core","F2.1",97
"6693",247,5,"core","A3",118
"6694",247,5,"core","B6",150
"6695",247,5,"core","C7",141
"6696",247,5,"core","D6",129
"6697",247,5,"core","D7",136
"6698",247,5,"core","F2.1",99
"6699",197,16,"assisted","A3",126
"6700",197,16,"assisted","B1",151
"6701",197,16,"assisted","B7",126
"6702",197,16,"assisted","C3",130
"6703",197,16,"assisted","C7",109
"6704",197,16,"assisted","F2.1",143
"6705",666,1,"assisted","A3",156
"6706",666,1,"assisted","B1",112
"6707",666,1,"assisted","B6",135
"6708",666,1,"assisted","C7",120
"6709",850,22,"assisted","A3",124
"6710",850,22,"assisted","B1",121
"6711",850,22,"assisted","B7",157
"6712",850,22,"assisted","C7",158
"6713",850,22,"assisted","D6",79
"6714",850,22,"assisted","F2.1",100
"6715",544,18,"core","A1",129
"6716",544,18,"core","A3",103
"6717",544,18,"core","B1",123
"6718",544,18,"core","B6",129
"6719",544,18,"core","C3",139
"6720",544,18,"core","D6",141
"6721",544,18,"core","F2.1",111
"6722",727,14,"core","A3",134
"6723",727,14,"core","B1",123
"6724",727,14,"core","B6",127
"6725",727,14,"core","B7",124
"6726",727,14,"core","C7",129
"6727",727,14,"core","D6",136
"6728",727,14,"core","F2.1",127
"6729",17,7,"core","A3",107
"6730",17,7,"core","B1",106
"6731",17,7,"core","B7",132
"6732",17,7,"core","C7",123
"6733",17,7,"core","D6",134
"6734",17,7,"core","F2.1",110
"6735",613,5,"assisted","A3",126
"6736",613,5,"assisted","B1",123
"6737",613,5,"assisted","B6",133
"6738",613,5,"assisted","B7",127
"6739",613,5,"assisted","C7",125
"6740",613,5,"assisted","D5",134
"6741",613,5,"assisted","D7",130
"6742",613,5,"assisted","F2.1",123
"6743",491,20,"core","A3",90
"6744",491,20,"core","B6",129
"6745",491,20,"core","C3",139
"6746",491,20,"core","C7",144
"6747",491,20,"core","F2.1",125
"6748",451,6,"assisted","A3",97
"6749",451,6,"assisted","B1",142
"6750",451,6,"assisted","B6",128
"6751",451,6,"assisted","B7",138
"6752",451,6,"assisted","C7",155
"6753",451,6,"assisted","D5",145
"6754",451,6,"assisted","F2.1",118
"6755",1516,22,"core","F2.1",179
"6756",1006,5,"core","A3",129
"6757",1006,5,"core","B1",126
"6758",1006,5,"core","B6",179
"6759",1006,5,"core","B7",139
"6760",1006,5,"core","C3",157
"6761",1006,5,"core","D6",154
"6762",1006,5,"core","F2",124
"6763",422,15,"assisted","A3",121
"6764",422,15,"assisted","B1",124
"6765",422,15,"assisted","B6",123
"6766",422,15,"assisted","B7",125
"6767",422,15,"assisted","C7",133
"6768",422,15,"assisted","D6",127
"6769",1152,18,"assisted","A3",129
"6770",1152,18,"assisted","B1",120
"6771",1152,18,"assisted","B7",119
"6772",1152,18,"assisted","C3",147
"6773",1152,18,"assisted","C7",145
"6774",1152,18,"assisted","D6",114
"6775",1152,18,"assisted","F2.1",139
"6776",948,13,"assisted","A3",116
"6777",948,13,"assisted","B1",105
"6778",948,13,"assisted","B6",102
"6779",948,13,"assisted","B7",117
"6780",948,13,"assisted","C7",85
"6781",948,13,"assisted","D6",87
"6782",948,13,"assisted","F2.1",115
"6783",816,20,"core","A3",117
"6784",816,20,"core","B6",119
"6785",816,20,"core","C7",122
"6786",816,20,"core","D5",142
"6787",816,20,"core","F2.1",117
"6788",268,18,"core","A3",132
"6789",268,18,"core","B1",132
"6790",268,18,"core","B6",138
"6791",268,18,"core","C7",137
"6792",268,18,"core","F2.1",133
"6793",236,16,"assisted","A3",123
"6794",236,16,"assisted","B1",118
"6795",236,16,"assisted","B6",123
"6796",236,16,"assisted","C3",110
"6797",236,16,"assisted","C7",116
"6798",236,16,"assisted","D6",93
"6799",236,16,"assisted","F2.1",122
"6800",526,2,"assisted","A3",121
"6801",526,2,"assisted","B1",134
"6802",526,2,"assisted","B6",132
"6803",526,2,"assisted","B7",131
"6804",526,2,"assisted","C7",130
"6805",526,2,"assisted","D6",119
"6806",526,2,"assisted","F2.1",62
"6807",29,16,"assisted","A3",131
"6808",29,16,"assisted","B1",134
"6809",29,16,"assisted","B6",136
"6810",29,16,"assisted","B7",132
"6811",29,16,"assisted","C3",148
"6812",29,16,"assisted","C7",119
"6813",29,16,"assisted","F2.1",120
"6814",1584,23,"assisted","A1",127
"6815",1584,23,"assisted","A3",151
"6816",1584,23,"assisted","B6",124
"6817",1584,23,"assisted","B7",152
"6818",1584,23,"assisted","C7",142
"6819",1584,23,"assisted","D6",139
"6820",1584,23,"assisted","F2.1",159
"6821",1402,8,"assisted","A3",91
"6822",1402,8,"assisted","B1",95
"6823",1402,8,"assisted","B6",97
"6824",1402,8,"assisted","B7",94
"6825",1402,8,"assisted","C3",91
"6826",1402,8,"assisted","C7",97
"6827",1402,8,"assisted","D6",93
"6828",1402,8,"assisted","F2.1",95
"6829",548,26,"assisted","A3",113
"6830",548,26,"assisted","B1",131
"6831",548,26,"assisted","B6",118
"6832",548,26,"assisted","B7",104
"6833",548,26,"assisted","C3",110
"6834",548,26,"assisted","C7",123
"6835",548,26,"assisted","D6",140
"6836",548,26,"assisted","F2.1",86
"6837",1168,6,"assisted","A3",114
"6838",1168,6,"assisted","B1",101
"6839",1168,6,"assisted","B7",121
"6840",1168,6,"assisted","C3",144
"6841",1168,6,"assisted","C7",118
"6842",1168,6,"assisted","F2.1",109
"6843",1724,14,"assisted","A3",125
"6844",1724,14,"assisted","B1",130
"6845",1724,14,"assisted","C3",122
"6846",1724,14,"assisted","C7",122
"6847",1724,14,"assisted","D6",124
"6848",1724,14,"assisted","F2.1",119
"6849",450,19,"assisted","A3",179
"6850",450,19,"assisted","F2.1",81
"6851",1208,16,"assisted","A3",120
"6852",1208,16,"assisted","B1",145
"6853",1208,16,"assisted","B7",151
"6854",1208,16,"assisted","C3",165
"6855",107,11,"assisted","A3",123
"6856",107,11,"assisted","B1",121
"6857",107,11,"assisted","B7",125
"6858",107,11,"assisted","C3",159
"6859",107,11,"assisted","C7",133
"6860",107,11,"assisted","F2.1",126
"6861",35,11,"core","A2",121
"6862",35,11,"core","A3",120
"6863",35,11,"core","B6",123
"6864",35,11,"core","C7",65
"6865",35,11,"core","D6",127
"6866",273,2,"core","A1",126
"6867",273,2,"core","A2",125
"6868",273,2,"core","A3",130
"6869",273,2,"core","B1",125
"6870",273,2,"core","B7",124
"6871",273,2,"core","C3",140
"6872",273,2,"core","C7",130
"6873",273,2,"core","D5",123
"6874",273,2,"core","D6",133
"6875",273,2,"core","D7",122
"6876",273,2,"core","F2",155
"6877",1405,5,"core","A3",147
"6878",1405,5,"core","B1",120
"6879",1405,5,"core","B6",121
"6880",1405,5,"core","B7",119
"6881",1405,5,"core","C7",129
"6882",1405,5,"core","D6",131
"6883",1405,5,"core","F2.1",125
"6884",1145,7,"core","A3",148
"6885",1145,7,"core","B1",120
"6886",1145,7,"core","B6",118
"6887",1145,7,"core","B7",135
"6888",1145,7,"core","C3",123
"6889",1145,7,"core","C7",132
"6890",1145,7,"core","D6",114
"6891",1145,7,"core","F2.1",111
"6892",100,14,"assisted","A3",93
"6893",100,14,"assisted","B1",105
"6894",100,14,"assisted","B6",159
"6895",100,14,"assisted","B7",131
"6896",100,14,"assisted","C7",140
"6897",100,14,"assisted","D7",131
"6898",100,14,"assisted","F2.1",145
"6899",1445,5,"core","A3",129
"6900",1445,5,"core","B1",124
"6901",1445,5,"core","B7",136
"6902",1445,5,"core","C3",132
"6903",1445,5,"core","D6",120
"6904",1445,5,"core","F2.1",122
"6905",612,21,"assisted","A1",107
"6906",612,21,"assisted","A3",132
"6907",612,21,"assisted","B6",118
"6908",612,21,"assisted","B7",116
"6909",612,21,"assisted","C7",136
"6910",612,21,"assisted","D6",105
"6911",612,21,"assisted","F2.1",100
"6912",1509,12,"assisted","A3",63
"6913",1509,12,"assisted","B1",161
"6914",1509,12,"assisted","B6",140
"6915",1509,12,"assisted","B7",125
"6916",1509,12,"assisted","C7",147
"6917",1509,12,"assisted","D7",128
"6918",95,6,"assisted","A3",91
"6919",95,6,"assisted","B1",179
"6920",95,6,"assisted","B6",91
"6921",95,6,"assisted","B7",91
"6922",95,6,"assisted","C7",94
"6923",95,6,"assisted","F2.1",91
"6924",742,24,"assisted","A3",109
"6925",742,24,"assisted","B6",131
"6926",742,24,"assisted","C3",114
"6927",742,24,"assisted","C7",116
"6928",742,24,"assisted","D6",114
"6929",742,24,"assisted","F2.1",111
"6930",799,22,"core","A3",121
"6931",799,22,"core","B1",138
"6932",799,22,"core","B6",148
"6933",799,22,"core","C7",124
"6934",799,22,"core","D6",127
"6935",799,22,"core","F2.1",128
"6936",195,1,"assisted","A3",121
"6937",195,1,"assisted","B1",171
"6938",195,1,"assisted","B6",177
"6939",195,1,"assisted","B7",171
"6940",195,1,"assisted","F2.1",120
"6941",1464,22,"assisted","A3",125
"6942",1464,22,"assisted","B1",120
"6943",1464,22,"assisted","B6",129
"6944",1464,22,"assisted","C7",121
"6945",1464,22,"assisted","D7",130
"6946",1464,22,"assisted","F2.1",120
"6947",22,15,"core","A3",96
"6948",22,15,"core","B6",121
"6949",22,15,"core","C3",100
